band,gage,lag,agg,corr
et,11189500,37,min,
et,11189500,37,max,0.2647414099718296
et,11202710,37,mu,0.04975291450296447
et,11202710,37,min,-0.02754620595534403
et,11202710,37,max,0.14638859974381857
et,11208000,37,mu,0.7574515105709971
et,11208000,37,min,
et,11208000,37,max,0.8099174178160657
et,11266500,37,mu,0.429723432700471
et,11266500,37,min,
et,11266500,37,max,0.5316297567971303
et,11318500,37,mu,0.26567619380676805
et,11318500,37,min,0.010019323194332736
et,11318500,37,max,0.2533195470609309
et,11402000,37,mu,0.16752290876429243
et,11402000,37,min,
et,11402000,37,max,0.17119593011258558
et,11185500,38,mu,0.5465603461285551
et,11185500,38,min,
et,11185500,38,max,0.5880310466979752
et,11189500,38,mu,0.15135653205059216
et,11189500,38,min,
et,11189500,38,max,0.24226345359083387
et,11202710,38,mu,0.08879063594989495
et,11202710,38,min,-0.028197404293664623
et,11202710,38,max,0.13417126086442335
et,11208000,38,mu,0.7530570957057757
et,11208000,38,min,
et,11208000,38,max,0.8148033518082552
et,11266500,38,mu,0.4564879618407325
et,11266500,38,min,
et,11266500,38,max,0.5387539172804368
et,11318500,38,mu,0.23949317487875685
et,11318500,38,min,0.00021910428413817246
et,11318500,38,max,0.22745554721461173
et,11402000,38,mu,0.1306729557727295
et,11402000,38,min,
et,11402000,38,max,0.12915780213505382
et,11185500,39,mu,0.5495460264330053
et,11185500,39,min,
et,11185500,39,max,0.581542094314908
et,11189500,39,mu,0.1908911810847245
et,11189500,39,min,
et,11189500,39,max,0.20408283689465526
et,11202710,39,mu,0.09946702983394783
et,11202710,39,min,-0.028654463786506528
et,11202710,39,max,0.15441051647938478
et,11208000,39,mu,0.7434141252736606
et,11208000,39,min,
et,11208000,39,max,0.7900733397344322
et,11266500,39,mu,0.4700358421244586
et,11266500,39,min,
et,11266500,39,max,0.5381999412961167
et,11318500,39,mu,0.21632134548217985
et,11318500,39,min,0.003139156256233334
et,11318500,39,max,0.19396506174467823
et,11402000,39,mu,0.11713840330821268
et,11402000,39,min,
et,11402000,39,max,0.08599175172090644
et,11185500,40,mu,0.552025199621491
et,11185500,40,min,
et,11185500,40,max,0.5688584722192044
et,11189500,40,mu,0.15558855273244956
et,11189500,40,min,
et,11189500,40,max,0.1881064190637041
et,11202710,40,mu,0.05351154956949672
et,11202710,40,min,-0.02944171898066132
et,11202710,40,max,0.12340518205654817
et,11208000,40,mu,0.72296658589728
et,11208000,40,min,
et,11208000,40,max,0.7553948550868184
et,11266500,40,mu,0.46484785420829405
et,11266500,40,min,
et,11266500,40,max,0.5323719964287424
et,11318500,40,mu,0.14052812931323352
et,11318500,40,min,0.005014449319134948
et,11318500,40,max,0.14185851935292243
et,11402000,40,mu,0.06353659169127343
et,11402000,40,min,
et,11402000,40,max,0.06300991053266365
et,11185500,41,mu,0.5547666516828283
et,11185500,41,min,
et,11185500,41,max,0.5445260712295514
et,11189500,41,mu,0.21867949345225957
et,11189500,41,min,
et,11189500,41,max,0.1681884428711717
et,11202710,41,mu,0.09591139585042648
et,11202710,41,min,-0.028768113702520425
et,11202710,41,max,0.11808976955188545
et,11208000,41,mu,0.7045854015445054
et,11208000,41,min,
et,11208000,41,max,0.7187736109278058
et,11266500,41,mu,0.442908616051512
et,11266500,41,min,
et,11266500,41,max,0.5057432885367394
et,11318500,41,mu,0.15024211382854538
et,11318500,41,min,-0.023835000657592115
et,11318500,41,max,0.10559614982923142
et,11402000,41,mu,0.045025831095829805
et,11402000,41,min,
et,11402000,41,max,0.02413116434714888
et,11185500,42,mu,0.528637392275297
et,11185500,42,min,
et,11185500,42,max,0.5083237711631649
et,11189500,42,mu,0.15880008985555613
et,11189500,42,min,
et,11189500,42,max,0.09804295657587202
et,11202710,42,mu,0.047985862645120864
et,11202710,42,min,-0.029701757558195804
et,11202710,42,max,0.08206683720112162
et,11208000,42,mu,0.6626310670650888
et,11208000,42,min,
et,11208000,42,max,0.6687257747860926
et,11266500,42,mu,0.42428745099129733
et,11266500,42,min,
et,11266500,42,max,0.4677168615478187
et,11318500,42,mu,0.07660385999696342
et,11318500,42,min,-0.021121859414677684
et,11318500,42,max,0.03455727451300384
et,11402000,42,mu,-0.014077368738097281
et,11402000,42,min,
et,11402000,42,max,-0.013727134817726947
et,11185500,43,mu,0.5163801480202691
et,11185500,43,min,
et,11185500,43,max,0.46179052055054
et,11189500,43,mu,0.1718385161671073
et,11189500,43,min,
et,11189500,43,max,0.058517678426540334
et,11202710,43,mu,0.04269182379523937
et,11202710,43,min,-0.028791938805260625
et,11202710,43,max,0.08323661534505511
et,11208000,43,mu,0.6168511622035608
et,11208000,43,min,
et,11208000,43,max,0.6018938889842494
et,11266500,43,mu,0.38715502690560566
et,11266500,43,min,
et,11266500,43,max,0.42390363648241586
et,11318500,43,mu,0.036840934831079336
et,11318500,43,min,-0.033755848521352286
et,11318500,43,max,-0.011624711466873956
et,11402000,43,mu,-0.08546657240477061
et,11402000,43,min,
et,11402000,43,max,-0.09230366710514024
et,11185500,44,mu,0.47434318039384044
et,11185500,44,min,
et,11185500,44,max,0.41283590815714427
et,11189500,44,mu,0.1236021384010641
et,11189500,44,min,
et,11189500,44,max,0.013596342493747159
et,11202710,44,mu,0.01645916406947477
et,11202710,44,min,-0.02897737870362852
et,11202710,44,max,0.057385943546985486
et,11208000,44,mu,0.5455339299234253
et,11208000,44,min,
et,11208000,44,max,0.5285921320076281
et,11266500,44,mu,0.3174400113816721
et,11266500,44,min,
et,11266500,44,max,0.3811233507069065
et,11318500,44,mu,-0.007986999134834102
et,11318500,44,min,-0.03619519355076307
et,11318500,44,max,-0.04829719189505321
et,11402000,44,mu,-0.13868699523570907
et,11402000,44,min,
et,11402000,44,max,-0.12287982812154055
swe,11185500,0,mu,0.5990910386817472
swe,11185500,0,min,
swe,11185500,0,max,0.38551019651358315
swe,11189500,0,mu,0.6729133010453874
swe,11189500,0,min,
swe,11189500,0,max,0.4858239710344655
swe,11202710,0,mu,0.5779185100880199
swe,11202710,0,min,
swe,11202710,0,max,0.41986874397889756
swe,11208000,0,mu,0.42273860562963117
swe,11208000,0,min,
swe,11208000,0,max,0.30536681868391174
swe,11266500,0,mu,0.6189022141978215
swe,11266500,0,min,
swe,11266500,0,max,0.25815002231152784
swe,11318500,0,mu,0.290532182982251
swe,11318500,0,min,
swe,11318500,0,max,0.15854591331382278
swe,11402000,0,mu,0.15656625417101222
swe,11402000,0,min,
swe,11402000,0,max,-0.06519364009874358
swe,11185500,1,mu,0.5958928962506483
swe,11185500,1,min,
swe,11185500,1,max,0.3783240845256855
swe,11189500,1,mu,0.6681789160449664
swe,11189500,1,min,
swe,11189500,1,max,0.4806913387494486
swe,11202710,1,mu,0.5710807885684891
swe,11202710,1,min,
swe,11202710,1,max,0.41362465518561026
swe,11208000,1,mu,0.4163953058273121
swe,11208000,1,min,
swe,11208000,1,max,0.29507675403999095
swe,11266500,1,mu,0.61093855299375
swe,11266500,1,min,
swe,11266500,1,max,0.25323306262090134
swe,11318500,1,mu,0.2838543913060867
swe,11318500,1,min,
swe,11318500,1,max,0.15064869663352407
swe,11402000,1,mu,0.15000545236986293
swe,11402000,1,min,
swe,11402000,1,max,-0.07108625702262313
swe,11185500,2,mu,0.5925436116399626
swe,11185500,2,min,
swe,11185500,2,max,0.3710812822835227
swe,11189500,2,mu,0.663389762144712
swe,11189500,2,min,
swe,11189500,2,max,0.4755803121948341
swe,11202710,2,mu,0.5638843573253182
swe,11202710,2,min,
swe,11202710,2,max,0.40724654570813207
swe,11208000,2,mu,0.4098979370994949
swe,11208000,2,min,
swe,11208000,2,max,0.28473503834283903
swe,11266500,2,mu,0.6028493515853675
swe,11266500,2,min,
swe,11266500,2,max,0.24829655344431475
swe,11318500,2,mu,0.27727784832966
swe,11318500,2,min,
swe,11318500,2,max,0.14316060286978516
swe,11402000,2,mu,0.14371662926473525
swe,11402000,2,min,
swe,11402000,2,max,-0.07680239241723073
swe,11185500,3,mu,0.5890544548322078
swe,11185500,3,min,
swe,11185500,3,max,0.36377541406406033
swe,11189500,3,mu,0.6583468183746058
swe,11189500,3,min,
swe,11189500,3,max,0.4703439727719453
swe,11202710,3,mu,0.556163871138551
swe,11202710,3,min,
swe,11202710,3,max,0.40054857763534685
swe,11208000,3,mu,0.40334102520568693
swe,11208000,3,min,
swe,11208000,3,max,0.2743732227147418
swe,11266500,3,mu,0.5944503220836711
swe,11266500,3,min,
swe,11266500,3,max,0.2432655299559737
swe,11318500,3,mu,0.270589375586618
swe,11318500,3,min,
swe,11318500,3,max,0.13577600335080348
swe,11402000,3,mu,0.1374818755818759
swe,11402000,3,min,
swe,11402000,3,max,-0.08242345487795401
swe,11185500,4,mu,0.5855397765482604
swe,11185500,4,min,
swe,11185500,4,max,0.3565020150911237
swe,11189500,4,mu,0.6529196941994615
swe,11189500,4,min,
swe,11189500,4,max,0.46493019900971994
swe,11202710,4,mu,0.5482001083079586
swe,11202710,4,min,
swe,11202710,4,max,0.39360062667409684
swe,11208000,4,mu,0.3969517170554019
swe,11208000,4,min,
swe,11208000,4,max,0.26407474853073115
swe,11266500,4,mu,0.5859599233446074
swe,11266500,4,min,
swe,11266500,4,max,0.23827513176179207
swe,11318500,4,mu,0.2637710828003252
swe,11318500,4,min,
swe,11318500,4,max,0.1284127354122365
swe,11402000,4,mu,0.13130693844266075
swe,11402000,4,min,
swe,11402000,4,max,-0.08787271292836292
swe,11185500,5,mu,0.5819475758768807
swe,11185500,5,min,
swe,11185500,5,max,0.34923794407803904
swe,11189500,5,mu,0.6470642944842253
swe,11189500,5,min,
swe,11189500,5,max,0.4593312883171068
swe,11202710,5,mu,0.5401225375012506
swe,11202710,5,min,
swe,11202710,5,max,0.3863359068614487
swe,11208000,5,mu,0.39059608695954434
swe,11208000,5,min,
swe,11208000,5,max,0.25384749693636777
swe,11266500,5,mu,0.5774208661975437
swe,11266500,5,min,
swe,11266500,5,max,0.23330158788369582
swe,11318500,5,mu,0.2570124615771673
swe,11318500,5,min,
swe,11318500,5,max,0.1212121358929886
swe,11402000,5,mu,0.12520282788196796
swe,11402000,5,min,
swe,11402000,5,max,-0.09320952435320763
swe,11185500,6,mu,0.5782539138737627
swe,11185500,6,min,
swe,11185500,6,max,0.34197820376735255
swe,11189500,6,mu,0.6407743014641487
swe,11189500,6,min,
swe,11189500,6,max,0.4535072662241928
swe,11202710,6,mu,0.532188275848826
swe,11202710,6,min,
swe,11202710,6,max,0.379213518631546
swe,11208000,6,mu,0.3843291848366168
swe,11208000,6,min,
swe,11208000,6,max,0.24375924992750503
swe,11266500,6,mu,0.5690316474140887
swe,11266500,6,min,
swe,11266500,6,max,0.2284716504114478
swe,11318500,6,mu,0.250748064560872
swe,11318500,6,min,
swe,11318500,6,max,0.11446716728017191
swe,11402000,6,mu,0.11902874631972171
swe,11402000,6,min,
swe,11402000,6,max,-0.0987310242475602
swe,11185500,7,mu,0.5744264447022828
swe,11185500,7,min,
swe,11185500,7,max,0.3347038799637465
swe,11189500,7,mu,0.6341347560660947
swe,11189500,7,min,
swe,11189500,7,max,0.4474242619548754
swe,11202710,7,mu,0.5244436468902958
swe,11202710,7,min,
swe,11202710,7,max,0.3722458367623181
swe,11208000,7,mu,0.37816055467925325
swe,11208000,7,min,
swe,11208000,7,max,0.23380475718220148
swe,11266500,7,mu,0.5607154757208277
swe,11266500,7,min,
swe,11266500,7,max,0.22371602969572746
swe,11318500,7,mu,0.24478727464192576
swe,11318500,7,min,
swe,11318500,7,max,0.10794876626620231
swe,11402000,7,mu,0.1124474263009912
swe,11402000,7,min,
swe,11402000,7,max,-0.1045896397464378
swe,11185500,8,mu,0.570468042315095
swe,11185500,8,min,
swe,11185500,8,max,0.32740799095395795
swe,11189500,8,mu,0.6273474844537321
swe,11189500,8,min,
swe,11189500,8,max,0.441170704017818
swe,11202710,8,mu,0.516752047621781
swe,11202710,8,min,
swe,11202710,8,max,0.36533252649405756
swe,11208000,8,mu,0.37200406761020943
swe,11208000,8,min,
swe,11208000,8,max,0.22392553661273323
swe,11266500,8,mu,0.5523403860716551
swe,11266500,8,min,
swe,11266500,8,max,0.21894749513937314
swe,11318500,8,mu,0.2386452716899879
swe,11318500,8,min,
swe,11318500,8,max,0.10136644388052812
swe,11402000,8,mu,0.10586552488830694
swe,11402000,8,min,
swe,11402000,8,max,-0.1102786028667817
swe,11185500,9,mu,0.5664789064217136
swe,11185500,9,min,
swe,11185500,9,max,0.32014082796913446
swe,11189500,9,mu,0.6204770731085467
swe,11189500,9,min,
swe,11189500,9,max,0.4348343176881841
swe,11202710,9,mu,0.5091009457383656
swe,11202710,9,min,
swe,11202710,9,max,0.35844776027708636
swe,11208000,9,mu,0.36593345381731684
swe,11208000,9,min,
swe,11208000,9,max,0.21418892366631784
swe,11266500,9,mu,0.5438238695725193
swe,11266500,9,min,
swe,11266500,9,max,0.214160469962215
swe,11318500,9,mu,0.23268269264740202
swe,11318500,9,min,
swe,11318500,9,max,0.09469907610220331
swe,11402000,9,mu,0.09900061566824363
swe,11402000,9,min,
swe,11402000,9,max,-0.11607888826000576
swe,11185500,10,mu,0.5624369670676003
swe,11185500,10,min,
swe,11185500,10,max,0.3128736305807642
swe,11189500,10,mu,0.6133799908665738
swe,11189500,10,min,
swe,11189500,10,max,0.42836734952269745
swe,11202710,10,mu,0.501381185436006
swe,11202710,10,min,
swe,11202710,10,max,0.3515288981123118
swe,11208000,10,mu,0.35972045015176085
swe,11208000,10,min,
swe,11208000,10,max,0.20443436321113514
swe,11266500,10,mu,0.5352144459109152
swe,11266500,10,min,
swe,11266500,10,max,0.20935503749016926
swe,11318500,10,mu,0.22706308229583702
swe,11318500,10,min,
swe,11318500,10,max,0.08866088529109523
swe,11402000,10,mu,0.09224629130814496
swe,11402000,10,min,
swe,11402000,10,max,-0.12162100570449592
swe,11185500,11,mu,0.5582243168121145
swe,11185500,11,min,
swe,11185500,11,max,0.3055402386106849
swe,11189500,11,mu,0.6058516593511967
swe,11189500,11,min,
swe,11189500,11,max,0.421606513003417
swe,11202710,11,mu,0.49321169349136346
swe,11202710,11,min,
swe,11202710,11,max,0.34421351858661015
swe,11208000,11,mu,0.3535464457066423
swe,11208000,11,min,
swe,11208000,11,max,0.19482561710213028
swe,11266500,11,mu,0.5264162008779317
swe,11266500,11,min,
swe,11266500,11,max,0.2044443185166137
swe,11318500,11,mu,0.2216262581103697
swe,11318500,11,min,
swe,11318500,11,max,0.08277942443461553
swe,11402000,11,mu,0.08567289313750491
swe,11402000,11,min,
swe,11402000,11,max,-0.12688029695676356
swe,11185500,12,mu,0.5537404749616748
swe,11185500,12,min,
swe,11185500,12,max,0.29806099173936235
swe,11189500,12,mu,0.5976920728027438
swe,11189500,12,min,
swe,11189500,12,max,0.41440756636963433
swe,11202710,12,mu,0.4844697365724063
swe,11202710,12,min,
swe,11202710,12,max,0.3363736192142347
swe,11208000,12,mu,0.3472264053061748
swe,11208000,12,min,
swe,11208000,12,max,0.18528322576243303
swe,11266500,12,mu,0.5172770569640105
swe,11266500,12,min,
swe,11266500,12,max,0.19937666476681404
swe,11318500,12,mu,0.21611252534808564
swe,11318500,12,min,
swe,11318500,12,max,0.07676271921217614
swe,11402000,12,mu,0.07904416012565976
swe,11402000,12,min,
swe,11402000,12,max,-0.13198649734342094
swe,11185500,13,mu,0.5490305692775826
swe,11185500,13,min,
swe,11185500,13,max,0.29044533973587094
swe,11189500,13,mu,0.5887876835636573
swe,11189500,13,min,
swe,11189500,13,max,0.4066971557992668
swe,11202710,13,mu,0.4755039450496916
swe,11202710,13,min,
swe,11202710,13,max,0.32836823738068127
swe,11208000,13,mu,0.3406225363237811
swe,11208000,13,min,
swe,11208000,13,max,0.17571293355767642
swe,11266500,13,mu,0.507848097583487
swe,11266500,13,min,
swe,11266500,13,max,0.19419219044572064
swe,11318500,13,mu,0.2105621770996575
swe,11318500,13,min,
swe,11318500,13,max,0.0706834654578055
swe,11402000,13,mu,0.07272085547212724
swe,11402000,13,min,
swe,11402000,13,max,-0.13671540572833413
swe,11185500,14,mu,0.5441942689060371
swe,11185500,14,min,
swe,11185500,14,max,0.2827831560151298
swe,11189500,14,mu,0.5792409344195547
swe,11189500,14,min,
swe,11189500,14,max,0.39851222822392646
swe,11202710,14,mu,0.46661154933625343
swe,11202710,14,min,
swe,11202710,14,max,0.3204738145456459
swe,11208000,14,mu,0.33376420013130503
swe,11208000,14,min,
swe,11208000,14,max,0.16605835064978475
swe,11266500,14,mu,0.49828794749391725
swe,11266500,14,min,
swe,11266500,14,max,0.18898206580998697
swe,11318500,14,mu,0.2050624903667483
swe,11318500,14,min,
swe,11318500,14,max,0.06486773658545761
swe,11402000,14,mu,0.06632839077889827
swe,11402000,14,min,
swe,11402000,14,max,-0.14166307572814868
swe,11185500,15,mu,0.5392627571552567
swe,11185500,15,min,
swe,11185500,15,max,0.2751408098514551
swe,11189500,15,mu,0.5691927342607975
swe,11189500,15,min,
swe,11189500,15,max,0.3899986180566419
swe,11202710,15,mu,0.4579410156404067
swe,11202710,15,min,
swe,11202710,15,max,0.31280820514487084
swe,11208000,15,mu,0.32673627469527305
swe,11208000,15,min,
swe,11208000,15,max,0.15634707215707763
swe,11266500,15,mu,0.48873379911360926
swe,11266500,15,min,
swe,11266500,15,max,0.18381074004713466
swe,11318500,15,mu,0.19926034445329677
swe,11318500,15,min,
swe,11318500,15,max,0.05900247906748188
swe,11402000,15,mu,0.06007116838136761
swe,11402000,15,min,
swe,11402000,15,max,-0.1465715777342539
swe,11185500,16,mu,0.5342842644066853
swe,11185500,16,min,
swe,11185500,16,max,0.2675147238496492
swe,11189500,16,mu,0.5588118505962133
swe,11189500,16,min,
swe,11189500,16,max,0.38120839475126816
swe,11202710,16,mu,0.44957449145465705
swe,11202710,16,min,
swe,11202710,16,max,0.30526822734023634
swe,11208000,16,mu,0.31962739706765175
swe,11208000,16,min,
swe,11208000,16,max,0.14668795170518714
swe,11266500,16,mu,0.47911931162059973
swe,11266500,16,min,
swe,11266500,16,max,0.17862138235272668
swe,11318500,16,mu,0.19336389713610327
swe,11318500,16,min,
swe,11318500,16,max,0.05300719634458785
swe,11402000,16,mu,0.05382687167501417
swe,11402000,16,min,
swe,11402000,16,max,-0.1514688064921051
swe,11185500,17,mu,0.5292768690791689
swe,11185500,17,min,
swe,11185500,17,max,0.2599266901282617
swe,11189500,17,mu,0.5483160583414111
swe,11189500,17,min,
swe,11189500,17,max,0.3721918608942675
swe,11202710,17,mu,0.4415747075072498
swe,11202710,17,min,
swe,11202710,17,max,0.2979631708225782
swe,11208000,17,mu,0.3124660197545913
swe,11208000,17,min,
swe,11208000,17,max,0.1370891833410181
swe,11266500,17,mu,0.4695046775588106
swe,11266500,17,min,
swe,11266500,17,max,0.17343369914133738
swe,11318500,17,mu,0.1869107227916869
swe,11318500,17,min,
swe,11318500,17,max,0.046839001205263776
swe,11402000,17,mu,0.047492295650497965
swe,11402000,17,min,
swe,11402000,17,max,-0.15638444499311693
swe,11185500,18,mu,0.524091525401692
swe,11185500,18,min,
swe,11185500,18,max,0.25231110682561514
swe,11189500,18,mu,0.5380186365142338
swe,11189500,18,min,
swe,11189500,18,max,0.3632154782572335
swe,11202710,18,mu,0.43400104811908147
swe,11202710,18,min,
swe,11202710,18,max,0.29114705338458285
swe,11208000,18,mu,0.30513167272795544
swe,11208000,18,min,
swe,11208000,18,max,0.12748293264450633
swe,11266500,18,mu,0.4600527153301303
swe,11266500,18,min,
swe,11266500,18,max,0.1683573446738296
