filepath,filename_ext,filename_prefix,subdir,crs,scale,satellite,band,date_str,date,pixel_sum,pixel_mean,pixel_min,pixel_max,gage
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_03_06,2019-03-06,124940.0,105.4346,37.0,139.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_03_14,2019-03-14,179227.0,123.264786,76.0,168.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_03_22,2019-03-22,97727.0,143.08492,83.0,189.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_03_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_03_30,2019-03-30,114365.0,156.87929,84.0,199.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_07.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_07,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_04_07,2019-04-07,340421.0,180.11693,101.0,231.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_15.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_15,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_04_15,2019-04-15,346583.0,155.48811,97.0,211.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_23.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_04_23,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_04_23,2019-04-23,297093.0,123.07084,64.0,260.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_05_01,2019-05-01,411927.0,146.33286,72.0,229.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_05_09,2019-05-09,339259.0,137.68628,85.0,228.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_05_17,2019-05-17,133799.0,159.66467,95.0,225.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_05_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_05_25,2019-05-25,356162.0,195.90869,117.0,274.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_06_02,2019-06-02,309907.0,77.65147,40.0,213.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_06_10,2019-06-10,511085.0,89.868996,28.0,330.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_06_18,2019-06-18,584408.0,86.05625,27.0,383.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_06_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_06_26,2019-06-26,578148.0,79.29612,22.0,301.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_04.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_04,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_07_04,2019-07-04,576670.0,75.49025,16.0,314.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_12.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_12,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_07_12,2019-07-12,632915.0,79.32259,13.0,436.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_20.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_20,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_07_20,2019-07-20,614513.0,78.59228,19.0,329.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_28.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_07_28,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_07_28,2019-07-28,578213.0,70.8334,3.0,334.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_08_05,2019-08-05,591900.0,72.89409,9.0,313.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_08_13,2019-08-13,559209.0,68.05513,6.0,313.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_08_21,2019-08-21,579923.0,70.217094,10.0,300.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_08_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_08_29,2019-08-29,479913.0,58.404892,5.0,256.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_09_06,2019-09-06,526329.0,63.75109,21.0,301.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_09_14,2019-09-14,472213.0,58.79878,28.0,221.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_09_22,2019-09-22,515234.0,64.841934,34.0,244.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_09_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_09_30,2019-09-30,378467.0,47.261112,29.0,178.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_10_08,2019-10-08,250410.0,30.36377,6.0,158.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_10_16,2019-10-16,260932.0,40.567787,23.0,125.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_10_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_10_24,2019-10-24,210353.0,25.734402,8.0,112.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_11_01,2019-11-01,196512.0,23.87172,3.0,145.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_11_09,2019-11-09,220783.0,28.62479,11.0,119.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_11_17,2019-11-17,338374.0,44.105057,33.0,96.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_11_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_11_25,2019-11-25,249065.0,42.17866,26.0,63.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_03.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_03,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_12_03,2019-12-03,165000.0,61.70531,33.0,95.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_11.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_11,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_12_11,2019-12-11,156390.0,65.43515,33.0,97.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_19.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_19,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_12_19,2019-12-19,163651.0,62.773685,31.0,90.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_27.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_12_27,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_12_27,2019-12-27,145477.0,45.08119,22.0,67.0,11266500
